"H","DTOP","DCASS","20130927","20130927195925","HKCC",1
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","SEP","13",13400,751,750,0,0,0,0,-1,0,0,0,0,0,0,-2867
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","SEP","13",13600,133,110,0,0,0,0,-1,0,0,0,0,0,0,-3067
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","SEP","13",13800,11,10,0,0,0,0,-1,0,0,0,0,0,0,-3267
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","SEP","13",14000,63,63,0,0,0,0,-1,0,0,0,0,0,0,-3467
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","SEP","13",14200,185,185,0,0,0,0,-1,0,0,0,0,0,0,-3667
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","SEP","13",14400,883,882,0,0,0,0,-1,0,0,0,0,0,0,-3867
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","SEP","13",14600,18,13,0,0,0,0,-1,0,0,0,0,0,0,-4067
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","SEP","13",14800,41,40,0,0,0,0,-1,0,0,0,0,0,0,-4267
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","SEP","13",15000,10,10,0,0,0,0,-1,0,0,0,0,0,0,-4468
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","SEP","13",15200,2,1,0,0,0,0,-1,0,0,0,0,0,0,-4668
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","SEP","13",15400,6,5,0,0,0,0,-1,0,0,0,0,0,0,-4868
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","SEP","13",15600,28,28,0,0,0,0,-1,0,0,0,0,0,0,-5068
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",7000,0,0,0,0,0,3531,-17,283,245,0,3,2,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",7100,0,0,0,0,0,3431,-17,69,44,0,11,1,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",7200,0,0,0,0,0,3331,-17,160,120,0,1,1,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",7300,0,0,0,0,0,3231,-17,34,24,0,0,0,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",7400,0,0,0,0,0,3131,-17,3,3,0,0,0,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",7500,0,0,0,0,0,3031,-17,83,81,0,0,0,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",7600,0,0,0,0,0,2931,-17,62,62,0,0,0,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",7700,0,0,0,0,0,2831,-17,52,52,0,0,0,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",7800,0,0,0,0,0,2731,-17,19,9,0,18,1,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",7900,0,0,0,0,0,2631,-17,56,2,0,36,2,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",8000,0,0,0,0,0,2531,-17,263,173,0,18,1,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",8200,0,0,0,0,0,2331,-18,115,110,0,18,1,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",8400,0,0,0,0,0,2132,-17,1004,984,-3,19,6,1,-1
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",8600,0,0,0,0,0,1933,-17,1036,978,3,77,12,2,-1
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",8800,0,0,0,0,0,1734,-18,636,492,-2,64,12,3,-2
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",9000,700,700,0,0,0,1537,-18,1302,953,0,60,10,6,-2
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",9200,0,0,0,0,0,1341,-20,455,372,1,86,15,11,-2
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",9400,31,21,1,1,1,1149,-20,2085,1955,23,225,44,19,-3
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",9600,50,26,0,0,0,962,-21,3340,3110,623,727,51,32,-4
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",9800,238,199,0,0,0,783,-21,2052,1950,818,986,76,52,-5
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",10000,2406,2000,15,19,8,614,-17,1972,1777,443,944,157,84,-6
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",10200,406,304,19,30,18,460,-16,3104,1802,13,424,121,129,-5
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",10400,586,476,148,276,45,320,-26,4140,3299,1357,1992,249,195,-6
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",10600,3285,2684,626,1422,201,212,-19,2633,2396,257,686,86,292,4
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",10800,8368,7351,64,526,162,136,-12,395,284,16,32,18,405,1
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",11000,4742,3787,440,1756,389,82,-8,23,15,2,2,1,550,4
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",11200,3877,3457,715,1993,228,47,-6,3,3,2,2,1,717,11
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",11400,7121,6236,940,1791,62,25,-4,0,0,0,0,0,895,15
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",11600,7547,7086,52,227,48,12,-2,0,0,0,0,0,1082,16
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",11800,3041,2908,32,114,24,6,-1,0,0,0,0,0,1275,17
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",12000,378,253,1,41,9,3,0,0,0,0,0,0,1472,17
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",12200,135,132,0,1,1,2,0,0,0,0,0,0,1670,17
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",12400,19,19,6,6,1,1,0,0,0,0,0,0,1869,17
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",12600,153,131,-1,1,1,1,0,0,0,0,0,0,2069,17
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",12800,219,169,0,0,0,1,0,0,0,0,0,0,2269,17
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",13000,310,310,0,0,0,1,0,0,0,0,0,0,2469,17
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",13200,40,40,0,0,0,1,0,0,0,0,0,0,2669,17
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","OCT","13",13400,6,6,0,0,0,1,0,0,0,0,0,0,2869,17
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",7000,0,0,0,0,0,3532,-5,20,0,0,0,0,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",7200,0,0,0,0,0,3332,-5,1,1,0,0,0,1,-1
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",7400,0,0,0,0,0,3133,-5,2,2,0,0,0,1,-2
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",7600,0,0,0,0,0,2933,-6,1,1,0,0,0,1,-3
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",7800,0,0,0,0,0,2734,-7,47,45,0,0,0,2,-3
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",8000,0,0,0,0,0,2535,-8,83,82,0,0,0,4,-4
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",8200,0,0,0,0,0,2337,-9,136,136,0,0,0,6,-5
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",8400,0,0,0,0,0,2141,-10,313,303,71,71,11,9,-6
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",8600,0,0,0,0,0,1945,-12,0,0,0,0,0,14,-7
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",8800,0,0,0,0,0,1752,-13,1,1,0,0,0,21,-8
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",9000,0,0,0,0,0,1562,-14,4511,4511,4,5,3,31,-8
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",9200,0,0,0,0,0,1376,-15,36,36,0,0,0,45,-9
